person_id,gender,age,mailing_locality,is_in_france,year_joined,year_last_membership,type_cfai_membership,is_society_member,duration_program_years,duration_membership_years,code_group_membership_change,is_on_professional_leave,employment_status,employer_type,seniority,churned
9090860,Male,27.0,France,True,2023,2025,Regular,True,5,3,0,False,Employed,Commercial Bank,Early/Mid-Level,False
9090909,Female,28.0,France,True,2023,2025,Regular,True,4,3,0,False,Employed,Consulting Firm,Other,False
8530683,Male,28.0,France,True,2023,2025,Regular,True,5,3,0,False,Employed,Investment Bank,Early/Mid-Level,False
9103146,Male,60.0,France,True,2023,2024,Regular,True,5,2,0,False,Employed,University/Educational Institution,Other,True
9103690,Male,29.0,France,True,2022,2025,Regular,True,4,4,0,False,Employed,Commercial Bank,Mid-Level,False
9095119,Male,31.0,France,True,2023,2025,Regular,True,3,3,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
9105924,Male,31.0,France,True,2022,2024,Regular,True,3,3,0,False,Employed,Consulting Firm,Entry-Level,True
9106145,Male,29.0,France,True,2024,2024,Regular,True,4,1,0,False,Employed,Investment Bank,Mid-Level,True
9106841,Male,40.0,France,True,2022,2025,Regular,True,4,4,2,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,False
9110721,Male,28.0,Asia-Pacific,False,2023,2024,Regular,False,4,2,3,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
9123770,Female,29.0,France,True,2024,2025,Regular,True,5,2,0,False,Employed,Investment Bank,Early/Mid-Level,False
9133206,Male,31.0,France,True,2024,2025,Regular,True,5,2,0,False,Employed,Brokerage,Senior-Level,False
9141953,Male,47.0,France,True,2022,2025,Regular,True,4,4,0,False,Employed,Insurance,Senior-Level,False
165750,Female,60.0,France,True,2003,2025,Regular,True,3,23,0,False,Employed,Other (please specify),C-Suite,False
7231193,Male,34.0,France,True,2019,2024,Affiliate,True,10,6,0,False,Employed,Credit Rating Agency/Firm/Bureau,Early/Mid-Level,True
994763,Male,51.0,North America,False,2022,2025,Regular,True,5,4,0,False,Self-employed,Consulting Firm,Executive-Level,False
2256872,Male,46.0,France,True,2020,2025,Regular,True,4,6,0,False,Employed,Manufacturing,Executive-Level,False
6162859,Male,45.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,Commercial Bank,Senior-Level,False
473816,Male,40.0,France,True,2021,2025,Regular,True,7,5,0,False,Employed,Credit Rating Agency/Firm/Bureau,Executive-Level,False
6623432,Male,47.0,France,True,2013,2018,Non-member,False,1,6,0,True,Employed,Other (please specify),Other,True
6869384,Male,42.0,France,True,2021,2025,Regular,True,4,5,0,True,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
881953,Male,51.0,France,True,2002,2003,Regular,False,3,2,0,False,Employed,Investment Bank,Mid-Level,True
657205,Male,66.0,France,True,2000,2022,Non-member,False,3,23,0,True,Retired,Other (please specify),Other,True
7159406,Male,34.0,France,True,2020,2025,Regular,True,6,6,0,False,Employed,Investment Bank,Early/Mid-Level,False
7165689,Male,38.0,France,True,2021,2025,Regular,True,7,5,0,False,Employed,Consulting Firm,Early/Mid-Level,False
7291302,Female,69.0,France,True,2015,2015,Non-member,False,0,1,0,False,Employed,Other (please specify),Executive-Level,True
7333160,Female,33.0,France,True,2019,2023,Regular,False,4,5,1,False,Employed,Other (please specify),C-Suite,True
8384586,Female,32.0,France,True,2021,2025,Regular,True,6,5,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Early/Mid-Level,False
6464228,Male,40.0,France,True,2021,2025,Regular,True,3,5,0,False,Employed,Verification Firm,C-Suite,False
2257151,Male,41.0,France,True,2009,2011,Non-member,False,4,3,0,False,Employed,Manufacturing,Entry-Level,True
6822855,Male,38.0,France,True,2023,2024,Regular,True,1,2,3,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
7059177,Male,35.0,France,True,2020,2022,Non-member,False,1,3,0,False,Employed,Other (please specify),Early/Mid-Level,True
164974,Male,51.0,Europe excl France,False,2004,2025,Regular,True,1,22,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,False
253454,Male,49.0,France,True,2012,2025,Regular,True,3,14,0,False,Employed,University/Educational Institution,Senior-Level,False
302779,Male,47.0,France,True,2018,2025,Regular,True,3,8,0,False,Employed,Other (please specify),Executive-Level,False
8409855,Female,31.0,France,True,2021,2025,Regular,True,5,5,0,False,Employed,Government or Regulator,Early/Mid-Level,False
432074,Male,43.0,France,True,2021,2025,Regular,True,4,5,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6813234,Male,47.0,France,True,2015,2019,Regular,False,2,5,1,False,Employed,Information Technology or Software,Senior-Level,True
6224504,Male,42.0,Europe excl France,False,2020,2025,Regular,True,1,6,0,False,Employed,Pension Fund,Senior-Level,False
2283973,Female,65.0,France,True,2023,2025,Regular,True,10,3,0,False,Student,Other (please specify),Other,False
161437,Female,50.0,France,True,2005,2023,Regular,False,4,19,1,False,Self-employed,Consulting Firm,C-Suite,True
160095,Male,54.0,France,True,2020,2025,Regular,True,1,6,0,False,Employed,Credit Rating Agency/Firm/Bureau,Executive-Level,False
6149063,Male,42.0,United Kingdom,False,2012,2024,Regular,True,5,13,3,False,Employed,Commercial Bank,Senior-Level,True
3040127,Male,45.0,France,True,2008,2010,Non-member,False,3,3,0,False,Employed,Other (please specify),C-Suite,True
7169941,Male,39.0,France,True,2018,2020,Non-member,False,1,3,0,False,Unemployed,Other (please specify),Other,True
6227222,Female,48.0,France,True,2017,2024,Regular,True,1,8,0,False,Employed,Sovereign Wealth Fund,Senior-Level,True
6422624,Female,39.0,France,True,2020,2022,Regular,False,8,3,1,False,Employed,Investment Bank,Senior-Level,True
6855764,Female,62.0,France,True,2023,2024,Candidate,True,11,2,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
2280335,Male,41.0,France,True,2014,2025,Regular,True,1,12,0,False,Employed,Investment Bank,Early/Mid-Level,False
7017544,Male,36.0,France,True,2016,2017,Non-member,False,3,2,0,False,Employed,Asset Management/Investment Firm,Mid-Level,True
399733,Male,53.0,France,True,2012,2025,Regular,True,8,14,0,False,Unemployed,Other (please specify),Other,False
449515,Female,43.0,France,True,2008,2024,Regular,True,1,17,0,False,Employed,Commercial Bank,Early/Mid-Level,True
331677,Male,47.0,France,True,2023,2024,Regular,True,14,2,3,False,Unemployed,Other (please specify),Other,True
361724,Male,48.0,France,True,2016,2023,Regular,False,4,8,3,False,Employed,Investment Bank,Executive-Level,True
6433429,Male,41.0,France,True,2019,2020,Non-member,False,3,2,0,False,Unemployed,Other (please specify),Other,True
355056,Male,47.0,Europe excl France,False,2019,2024,Regular,False,15,6,3,False,Employed,Commercial Bank,Senior-Level,True
151900,Male,49.0,France,True,2019,2022,Non-member,False,16,4,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
6444891,Male,36.0,Europe excl France,False,2018,2018,Regular,False,8,1,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Mid-Level,True
6236505,Male,51.0,North America,False,2023,2025,Regular,True,1,3,0,False,Employed,Other (please specify),Executive-Level,False
6451095,Male,39.0,France,True,2019,2025,Regular,True,7,7,0,False,Employed,Investment Bank,Executive-Level,False
2265594,Male,44.0,United Kingdom,False,2009,2025,Regular,True,3,17,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
6500913,Male,48.0,France,True,2015,2024,Regular,False,1,10,1,False,Employed,Consulting Firm,Early/Mid-Level,True
161499,Male,47.0,France,True,2019,2025,Regular,True,1,7,0,False,Employed,Commercial Bank,Senior-Level,False
6555852,Female,39.0,France,True,2017,2023,Regular,False,1,7,3,True,Unemployed,Other (please specify),Other,True
8490791,Female,30.0,France,True,2022,2024,Regular,True,4,3,0,False,Employed,Credit Rating Agency/Firm/Bureau,Early/Mid-Level,True
6598504,Male,42.0,France,True,2013,2020,Non-member,False,5,8,0,False,Employed,Investment Bank,Senior-Level,True
7243799,Male,37.0,France,True,2020,2020,Regular,False,5,1,1,False,Employed,Investment Bank,Early/Mid-Level,True
6265275,Male,41.0,France,True,2011,2016,Non-member,False,1,6,0,False,Employed,Other (please specify),Early/Mid-Level,True
2280819,Male,76.0,North America,False,2009,2025,Regular,True,1,17,0,True,Retired,Other (please specify),Other,False
6739058,Male,39.0,United Kingdom,False,2022,2025,Regular,True,7,4,0,True,Employed,Investment Bank,Executive-Level,False
6099168,Male,42.0,France,True,2019,2022,Regular,False,12,4,1,False,Employed,Manufacturing,C-Suite,True
6458456,Male,37.0,France,True,2022,2025,Regular,True,13,4,0,False,Employed,Insurance,Senior-Level,False
6721911,Male,38.0,France,True,2014,2015,Non-member,False,1,2,0,False,Employed,Other (please specify),Senior-Level,True
6945602,Male,38.0,France,True,2015,2025,Regular,True,2,11,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
418576,Male,59.0,France,True,2007,2025,Regular,True,3,19,0,False,Employed,Consulting Firm,Early/Mid-Level,False
7113480,Female,32.0,France,True,2022,2025,Regular,True,9,4,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
7111978,Male,36.0,France,True,2017,2025,Regular,True,4,9,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
7124106,Female,36.0,France,True,2020,2022,Non-member,False,6,3,1,False,Employed,Other (please specify),Mid-Level,True
7126976,Male,34.0,Europe excl France,False,2021,2022,Regular,False,7,2,3,False,Employed,Insurance,Senior-Level,True
7182550,Male,35.0,France,True,2022,2023,Regular,False,4,2,1,False,Employed,Other (please specify),Senior-Level,True
7169021,Male,37.0,Europe excl France,False,2021,2025,Regular,True,3,5,0,False,Employed,Securities Exchange,Early/Mid-Level,False
7178442,Female,34.0,France,True,2019,2025,Regular,True,1,7,0,False,Employed,Insurance,Early/Mid-Level,False
7166032,Male,34.0,France,True,2017,2021,Regular,False,1,5,1,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
7123776,Female,43.0,France,True,2020,2025,Regular,True,4,6,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
7165591,Male,52.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,"Utilities (e.g., Oil and Gas, Energy)",Mid-Level,False
7229377,Male,37.0,France,True,2017,2018,Non-member,False,1,2,0,False,Employed,Other (please specify),Other,True
7212475,Male,33.0,France,True,2019,2024,Regular,False,4,6,3,True,Unemployed,Other (please specify),Other,True
7111637,Female,49.0,Europe excl France,False,2022,2023,Regular,False,6,2,3,False,Employed,Other (please specify),Executive-Level,True
7136172,Male,44.0,France,True,2017,2024,Regular,True,3,8,0,False,Employed,Investment Bank,Senior-Level,True
7236152,Female,30.0,France,True,2019,2021,Non-member,False,3,3,1,False,Employed,Asset Management/Investment Firm,Entry-Level,True
7170431,Female,34.0,France,True,2018,2025,Regular,True,1,8,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
7138776,Male,37.0,France,True,2020,2024,Regular,True,1,5,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
7226941,Male,41.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,Brokerage,Early/Mid-Level,False
7232518,Male,55.0,France,True,2018,2025,Regular,True,3,8,0,False,Employed,Commercial Bank,Senior-Level,False
6186683,Male,43.0,North Africa,False,2021,2022,Non-member,False,14,2,0,False,Employed,Other (please specify),C-Suite,True
7246623,Male,31.0,France,True,2019,2020,Regular,False,5,2,1,False,Employed,Brokerage,Executive-Level,True
7115528,Male,33.0,France,True,2018,2025,Regular,True,2,8,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
7244257,Male,33.0,France,True,2018,2025,Regular,True,1,8,0,False,Employed,Pension Fund,Senior-Level,False
7239386,Male,34.0,France,True,2017,2024,Regular,True,1,8,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,True
7230074,Male,35.0,North Africa,False,2019,2020,Regular,False,5,2,1,False,Employed,Other (please specify),Early/Mid-Level,True
7260678,Male,51.0,France,True,2017,2018,Non-member,False,1,2,0,False,Employed,Other (please specify),Other,True
7273899,Male,38.0,North Africa,False,2018,2019,Non-member,False,1,2,1,False,Employed,Commercial Bank,Senior-Level,True
7283421,Male,35.0,France,True,2021,2021,Non-member,False,3,1,0,False,Unemployed,Other (please specify),Other,True
7328634,Male,35.0,France,True,2021,2022,Non-member,False,3,2,0,False,Employed,Manufacturing,Senior-Level,True
8241836,Male,33.0,France,True,2023,2024,Regular,True,4,2,3,False,Employed,Other (please specify),C-Suite,True
7265336,Male,31.0,France,True,2021,2024,Regular,False,6,4,1,False,Employed,Consulting Firm,Early/Mid-Level,True
7230870,Female,36.0,France,True,2017,2018,Regular,False,3,2,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
7293425,Male,32.0,France,True,2020,2021,Non-member,False,5,2,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
8208308,Male,35.0,France,True,2024,2025,Regular,True,9,2,0,False,Employed,Insurance,Senior-Level,False
7277970,Male,35.0,France,True,2018,2025,Regular,True,3,8,0,False,Employed,Information Technology or Software,Senior-Level,False
8264221,Male,31.0,Europe excl France,False,2022,2024,Regular,False,7,3,3,False,Employed,Other (please specify),Senior-Level,True
8231281,Male,34.0,France,True,2018,2025,Regular,True,3,8,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8281705,Male,33.0,France,True,2021,2025,Regular,True,1,5,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8297326,Male,34.0,France,True,2019,2025,Regular,True,4,7,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8233208,Male,35.0,France,True,2019,2024,Regular,True,4,6,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8301638,Male,35.0,France,True,2019,2025,Regular,True,1,7,0,False,Employed,Information Technology or Software,Mid-Level,False
7324365,Male,50.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,Consulting Firm,Mid-Level,False
8266465,Male,35.0,France,True,2021,2024,Regular,True,4,4,0,False,Employed,Credit Rating Agency/Firm/Bureau,Early/Mid-Level,True
8258890,Male,36.0,France,True,2024,2025,Regular,True,9,2,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
8339859,Male,38.0,France,True,2019,2020,Non-member,False,3,2,0,False,Employed,Commercial Bank,Mid-Level,True
7314825,Female,36.0,France,True,2018,2019,Non-member,False,1,2,0,False,Employed,Accounting Firm,Early/Mid-Level,True
7261936,Male,32.0,France,True,2020,2021,Non-member,False,2,2,0,False,Employed,Asset Management/Investment Firm,Entry-Level,True
8281873,Male,30.0,France,True,2020,2024,Regular,False,5,5,1,False,Employed,Brokerage,Early/Mid-Level,True
6274794,Male,40.0,France,True,2017,2025,Regular,True,9,9,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Executive-Level,False
8365891,Male,45.0,France,True,2019,2021,Regular,False,4,3,1,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,True
8293808,Male,30.0,France,True,2024,2025,Regular,True,9,2,0,False,Employed,Brokerage,Early/Mid-Level,False
8350505,Female,30.0,France,True,2023,2025,Regular,True,7,3,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8307487,Male,35.0,France,True,2018,2024,Regular,True,3,7,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
7306602,Male,35.0,France,True,2022,2025,Regular,True,7,4,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8317843,Male,37.0,Europe excl France,False,2018,2023,Regular,False,1,6,3,False,Employed,Government or Regulator,Early/Mid-Level,True
8337339,Female,65.0,France,True,2020,2025,Regular,True,1,6,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8355173,Male,33.0,Asia-Pacific,False,2020,2022,Regular,False,4,3,3,False,Employed,Investment Bank,Senior-Level,True
8301879,Male,36.0,France,True,2018,2019,Non-member,False,3,2,0,False,Employed,Asset Management/Investment Firm,Entry-Level,True
8234134,Male,40.0,France,True,2024,2025,Regular,True,7,2,2,True,Unemployed,Other (please specify),Other,False
8363333,Female,35.0,France,True,2018,2025,Regular,True,4,8,0,False,Employed,Credit Rating Agency/Firm/Bureau,Mid-Level,False
8235062,Female,40.0,France,True,2018,2023,Non-member,False,3,6,0,False,Employed,Accounting Firm,Senior-Level,True
8301073,Male,32.0,France,True,2022,2022,Non-member,False,6,1,0,False,Employed,Commercial Bank,Senior-Level,True
8206701,Female,34.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
